  -0.67875044  -0.34704409
  -0.62297001  -0.31251407
  -0.56718958  -0.27798404
  -0.51332038  -0.26449232
  -0.44410082  -0.23652234
  -0.37488125  -0.20855236
  -0.30566168  -0.18058239
  -0.27687827  -0.11187990
  -0.27695506  -0.05673126
  -0.27703185  -0.00158261
  -0.27710864   0.05356604
  -0.27718543   0.10871469
  -0.30563407   0.17688645
  -0.33408272   0.24505821
  -0.36253136   0.31322998
  -0.39098000   0.38140174
  -0.40406607   0.43585566
  -0.41715214   0.49030957
  -0.43023821   0.54476349
  -0.48417200   0.55822431
  -0.53810578   0.57168514
  -0.59203957   0.58514596
  -0.64597335   0.59860679
  -0.70167699   0.63392811
  -0.74429457   0.67729553
  -0.78691214   0.72066294
  -0.82952971   0.76403035
  -0.87214728   0.80739776
  -0.91476486   0.85076518
  -0.95738243   0.89413259
  -1.00000000   0.93750000
  -1.00000000  -0.56250000
  -0.95765261  -0.58219421
  -0.91530522  -0.53938842
  -0.85952479  -0.50485839
  -0.80374435  -0.47032837
  -0.74796392  -0.43579835
  -0.69218349  -0.40126832
  -0.63640305  -0.36673830
  -0.58062262  -0.33220827
  -0.52675343  -0.31871655
  -0.47288423  -0.30522483
  -0.40366466  -0.27725485
  -0.33444510  -0.24928487
  -0.26522553  -0.22131490
  -0.23644212  -0.15261241
  -0.20765870  -0.08390993
  -0.20773549  -0.02876128
  -0.20781228   0.02638737
  -0.20788907   0.08153601
  -0.23633772   0.14970778
  -0.26478636   0.21787954
  -0.29323500   0.28605131
  -0.32168365   0.35422307
  -0.35013229   0.42239483
  -0.36321836   0.47684875
  -0.37630443   0.53130266
  -0.38939050   0.58575658
  -0.44332428   0.59921740
  -0.49725807   0.61267823
  -0.55119185   0.62613905
  -0.60512564   0.63959988
  -0.65905942   0.65306070
  -0.70167699   0.69642811
  -0.74429457   0.73979553
  -0.78691214   0.78316294
  -0.82952971   0.82653035
  -0.87214728   0.86989776
  -0.91476486   0.91326518
  -0.95738243   0.95663259
  -1.00000000   1.00000000
  -1.00000000  -0.62500000
  -0.95765261  -0.64469421
  -0.91530522  -0.60188842
  -0.87295783  -0.55908263
  -0.81717740  -0.52455260
  -0.76139697  -0.49002258
  -0.70561653  -0.45549256
  -0.64983610  -0.42096253
  -0.59405567  -0.38643251
  -0.54018647  -0.37294078
  -0.48631728  -0.35944906
  -0.43244808  -0.34595733
  -0.36322851  -0.31798736
  -0.29400895  -0.29001738
  -0.22478938  -0.26204741
  -0.19600596  -0.19334492
  -0.16722255  -0.12464244
  -0.13843913  -0.05593995
  -0.13851592  -0.00079130
  -0.13859271   0.05435734
  -0.16704136   0.12252911
  -0.19549000   0.19070087
  -0.22393864   0.25887263
  -0.25238729   0.32704440
  -0.28083593   0.39521616
  -0.30928457   0.46338792
  -0.32237064   0.51784184
  -0.33545672   0.57229576
  -0.36950807   0.62912399
  -0.42344186   0.64258482
  -0.47737564   0.65604564
  -0.53130943   0.66950647
  -0.58524321   0.68296729
  -0.63917699   0.69642811
  -0.68179457   0.73979553
  -0.72441214   0.78316294
  -0.76702971   0.82653035
  -0.80964728   0.86989776
  -0.85226486   0.91326518
  -0.89488243   0.95663259
  -0.93750000   1.00000000
  -1.00000000  -0.68750000
  -0.95765261  -0.70719421
  -0.91530522  -0.66438842
  -0.87295783  -0.62158263
  -0.83061044  -0.57877684
  -0.77483001  -0.54424681
  -0.71904958  -0.50971679
  -0.66326914  -0.47518677
  -0.60748871  -0.44065674
  -0.55361951  -0.42716502
  -0.49975032  -0.41367329
  -0.44588112  -0.40018157
  -0.39201193  -0.38668984
  -0.32279236  -0.35871987
  -0.25357280  -0.33074989
  -0.18435323  -0.30277991
  -0.15556981  -0.23407743
  -0.12678640  -0.16537495
  -0.09800298  -0.09667246
  -0.06921957  -0.02796998
  -0.06929636   0.02717867
  -0.09774500   0.09535044
  -0.12619364   0.16352220
  -0.15464229   0.23169396
  -0.18309093   0.29986573
  -0.21153957   0.36803749
  -0.23998822   0.43620925
  -0.26843686   0.50438102
  -0.28152293   0.55883493
  -0.31557429   0.61566317
  -0.34962564   0.67249141
  -0.40355943   0.68595223
  -0.45749321   0.69941305
  -0.51142700   0.71287388
  -0.56536078   0.72633470
  -0.61929457   0.73979553
  -0.66191214   0.78316294
  -0.70452971   0.82653035
  -0.74714728   0.86989776
  -0.78976486   0.91326518
  -0.83238243   0.95663259
  -0.87500000   1.00000000
  -1.00000000  -0.75000000
  -0.95765261  -0.76969421
  -0.91530522  -0.72688842
  -0.87295783  -0.68408263
  -0.83061044  -0.64127684
  -0.78826305  -0.59847105
  -0.73248262  -0.56394102
  -0.67670219  -0.52941100
  -0.62092175  -0.49488097
  -0.56705256  -0.48138925
  -0.51318336  -0.46789753
  -0.45931417  -0.45440580
  -0.40544497  -0.44091408
  -0.35157578  -0.42742235
  -0.28235621  -0.39945238
  -0.21313665  -0.37148240
  -0.14391708  -0.34351242
  -0.11513366  -0.27480994
  -0.08635025  -0.20610745
  -0.05756683  -0.13740497
  -0.02878342  -0.06870248
   0.00000000   0.00000000
  -0.02844864   0.06817176
  -0.05689729   0.13634353
  -0.08534593   0.20451529
  -0.11379457   0.27268705
  -0.14224322   0.34085882
  -0.17069186   0.40903058
  -0.19914050   0.47720234
  -0.22758915   0.54537411
  -0.26164050   0.60220234
  -0.29569186   0.65903058
  -0.32974322   0.71585882
  -0.38367700   0.72931964
  -0.43761079   0.74278047
  -0.49154457   0.75624129
  -0.54547835   0.76970211
  -0.59941214   0.78316294
  -0.64202971   0.82653035
  -0.68464728   0.86989776
  -0.72726486   0.91326518
  -0.76988243   0.95663259
  -0.81250000   1.00000000
  -1.00000000  -0.81250000
  -0.95765261  -0.83219421
  -0.91530522  -0.78938842
  -0.87295783  -0.74658263
  -0.83061044  -0.70377684
  -0.78826305  -0.66097105
  -0.74591566  -0.61816526
  -0.69013523  -0.58363523
  -0.63435480  -0.54910521
  -0.58048560  -0.53561348
  -0.52661641  -0.52212176
  -0.47274721  -0.50863003
  -0.41887802  -0.49513831
  -0.36500882  -0.48164658
  -0.31113963  -0.46815486
  -0.24192006  -0.44018488
  -0.17270049  -0.41221491
  -0.11721535  -0.41206000
  -0.08843193  -0.34335751
  -0.05964851  -0.27465503
  -0.03086510  -0.20595254
  -0.00208168  -0.13725006
   0.02670173  -0.06854757
   0.06741116  -0.02800335
