  -1.00000000   0.15625000
  -0.97214818   0.13858934
  -0.97214818   0.16983934
  -1.00000000   0.12500000
  -1.00000000   0.18750000
  -0.97214818   0.10733934
  -0.94429636   0.12092867
  -0.94429636   0.15217867
  -0.94429636   0.18342867
  -0.97214818   0.20108934
  -1.00000000   0.09375000
  -1.00000000   0.21875000
  -0.97214818   0.07608934
  -0.94429636   0.08967867
  -0.91644454   0.10326801
  -0.91644454   0.13451801
  -0.91644454   0.16576801
  -0.91644454   0.19701801
  -0.94429636   0.21467867
  -0.97214818   0.23233934
  -1.00000000   0.06250000
  -1.00000000   0.25000000
  -0.97214818   0.04483934
  -0.94429636   0.05842867
  -0.91644454   0.07201801
  -0.88859271   0.08560734
  -0.88859271   0.11685734
  -0.88859271   0.14810734
  -0.88859271   0.17935734
  -0.88859271   0.21060734
  -0.91644454   0.22826801
  -0.94429636   0.24592867
  -0.97214818   0.26358934
  -1.00000000   0.03125000
  -1.00000000   0.28125000
  -0.97214818   0.01358934
  -0.94429636   0.02717867
  -0.91644454   0.04076801
  -0.88859271   0.05435734
  -0.86074089   0.06794668
  -0.86074089   0.09919668
  -0.86074089   0.13044668
  -0.86074089   0.16169668
  -0.86074089   0.19294668
  -0.86074089   0.22419668
  -0.88859271   0.24185734
  -0.91644454   0.25951801
  -0.94429636   0.27717867
  -0.97214818   0.29483934
  -1.00000000   0.00000000
  -1.00000000   0.31250000
  -0.97210978  -0.01398499
  -0.94425796  -0.00039565
  -0.91640614   0.01319368
  -0.88855432   0.02678302
  -0.86070250   0.04037236
  -0.83285068   0.05396169
  -0.83288907   0.08153601
  -0.83288907   0.11278601
  -0.83288907   0.14403601
  -0.83288907   0.17528601
  -0.83288907   0.20653601
  -0.83288907   0.23778601
  -0.86074089   0.25544668
  -0.88859271   0.27310734
  -0.91644454   0.29076801
  -0.94429636   0.30842867
  -0.97214818   0.32608934
  -1.00000000  -0.03125000
  -1.00000000   0.34375000
  -0.97210978  -0.04523499
  -0.94421957  -0.02796998
  -0.91636775  -0.01438064
  -0.88851592  -0.00079130
  -0.86066410   0.01279803
  -0.83281228   0.02638737
  -0.80496046   0.03997670
  -0.80499886   0.06755103
  -0.80503725   0.09512535
  -0.80503725   0.12637535
  -0.80503725   0.15762535
  -0.80503725   0.18887535
  -0.80503725   0.22012535
  -0.80503725   0.25137535
  -0.83288907   0.26903601
  -0.86074089   0.28669668
  -0.88859271   0.30435734
  -0.91644454   0.32201801
  -0.94429636   0.33967867
  -0.97214818   0.35733934
  -1.00000000  -0.06250000
  -1.00000000   0.37500000
  -0.97210978  -0.07648499
  -0.94421957  -0.05921998
  -0.91632935  -0.04195496
  -0.88847753  -0.02836563
  -0.86062571  -0.01477629
  -0.83277389  -0.00118696
  -0.80492206   0.01240238
  -0.77707024   0.02599172
  -0.77710864   0.05356604
  -0.77714703   0.08114036
  -0.77718543   0.10871469
  -0.77718543   0.13996469
  -0.77718543   0.17121469
  -0.77718543   0.20246469
  -0.77718543   0.23371469
  -0.77718543   0.26496469
  -0.80503725   0.28262535
  -0.83288907   0.30028601
  -0.86074089   0.31794668
  -0.88859271   0.33560734
  -0.91644454   0.35326801
  -0.94429636   0.37092867
  -0.97214818   0.38858934
  -1.00000000  -0.09375000
  -1.00000000   0.40625000
  -0.97210978  -0.10773499
  -0.94421957  -0.09046998
  -0.91632935  -0.07320496
  -0.88843913  -0.05593995
  -0.86058731  -0.04235062
  -0.83273549  -0.02876128
  -0.80488367  -0.01517194
  -0.77703185  -0.00158261
  -0.74918003   0.01200673
  -0.74921842   0.03958105
  -0.74925682   0.06715537
  -0.74929521   0.09472970
  -0.74933361   0.12230402
  -0.74933361   0.15355402
  -0.74933361   0.18480402
  -0.74933361   0.21605402
  -0.74933361   0.24730402
  -0.74933361   0.27855402
  -0.77718543   0.29621469
  -0.80503725   0.31387535
  -0.83288907   0.33153601
  -0.86074089   0.34919668
  -0.88859271   0.36685734
  -0.91644454   0.38451801
  -0.94429636   0.40217867
  -0.97214818   0.41983934
  -1.00000000  -0.12500000
  -1.00000000   0.43750000
  -0.97210978  -0.13898499
  -0.94421957  -0.12171998
  -0.91632935  -0.10445496
  -0.88843913  -0.08718995
  -0.86054892  -0.06992494
  -0.83269710  -0.05633560
  -0.80484527  -0.04274627
  -0.77699345  -0.02915693
  -0.74914163  -0.01556760
  -0.72128981  -0.00197826
  -0.72132821   0.02559606
  -0.72136660   0.05317039
  -0.72140500   0.08074471
  -0.72144339   0.10831903
  -0.72148179   0.13589336
  -0.72148179   0.16714336
  -0.72148179   0.19839336
  -0.72148179   0.22964336
  -0.72148179   0.26089336
  -0.72148179   0.29214336
  -0.74933361   0.30980402
  -0.77718543   0.32746469
  -0.80503725   0.34512535
  -0.83288907   0.36278601
  -0.86074089   0.38044668
  -0.88859271   0.39810734
  -0.91644454   0.41576801
  -0.94429636   0.43342867
  -0.97214818   0.45108934
  -1.00000000  -0.15625000
  -1.00000000   0.46875000
  -0.97210978  -0.17023499
  -0.94421957  -0.15296998
  -0.91632935  -0.13570496
  -0.88843913  -0.11843995
  -0.86054892  -0.10117494
  -0.83265870  -0.08390993
  -0.80480688  -0.07032059
  -0.77695506  -0.05673126
  -0.74910324  -0.04314192
  -0.72125141  -0.02955258
  -0.69339959  -0.01596325
  -0.69343799   0.01161107
  -0.69347638   0.03918540
  -0.69351478   0.06675972
  -0.69355317   0.09433405
  -0.69359157   0.12190837
  -0.69362997   0.14948269
  -0.69362997   0.18073269
  -0.69362997   0.21198269
  -0.69362997   0.24323269
  -0.69362997   0.27448269
  -0.69362997   0.30573269
  -0.72148179   0.32339336
  -0.74933361   0.34105402
  -0.77718543   0.35871469
  -0.80503725   0.37637535
  -0.83288907   0.39403601
  -0.86074089   0.41169668
  -0.88859271   0.42935734
  -0.91644454   0.44701801
  -0.94429636   0.46467867
  -0.97214818   0.48233934
  -1.00000000  -0.18750000
  -1.00000000   0.50000000
  -0.97210978  -0.20148499
  -0.94421957  -0.18421998
  -0.91632935  -0.16695496
  -0.88843913  -0.14968995
  -0.86054892  -0.13242494
  -0.83265870  -0.11515993
  -0.80476848  -0.09789492
  -0.77691666  -0.08430558
  -0.74906484  -0.07071624
  -0.72121302  -0.05712691
  -0.69336120  -0.04353757
  -0.66550938  -0.02994824
  -0.66554777  -0.00237391
  -0.66558617   0.02520041
  -0.66562456   0.05277473
  -0.66566296   0.08034906
  -0.66570135   0.10792338
  -0.66573975   0.13549771
  -0.66577814   0.16307203
  -0.66577814   0.19432203
  -0.66577814   0.22557203
  -0.66577814   0.25682203
  -0.66577814   0.28807203
  -0.67232118   0.31529899
  -0.70017300   0.33295965
  -0.72802482   0.35062032
  -0.75587664   0.36828098
  -0.78372846   0.38594164
  -0.81158029   0.40360231
  -0.83943211   0.42126297
  -0.86728393   0.43892364
  -0.89513575   0.45658430
  -0.92298757   0.47424497
  -0.95083939   0.49190563
  -0.97869121   0.50956629
  -1.00000000  -0.21875000
  -1.00000000   0.53125000
  -0.97210978  -0.23273499
  -0.94421957  -0.21546998
  -0.91632935  -0.19820496
  -0.88843913  -0.18093995
  -0.86054892  -0.16367494
  -0.83265870  -0.14640993
  -0.80476848  -0.12914492
  -0.77687827  -0.11187990
  -0.74902645  -0.09829057
  -0.72117462  -0.08470123
  -0.69332280  -0.07111190
  -0.66547098  -0.05752256
  -0.63761916  -0.04393322
  -0.63765756  -0.01635890
  -0.63769595   0.01121542
