  -1.00000000  -1.00000000
  -0.50000000  -1.00000000
  -0.66122089  -0.65755367
  -1.00000000  -0.50000000
   0.00000000  -1.00000000
  -0.23026733  -0.54961988
  -0.55375653  -0.22375981
  -1.00000000   0.00000000
   0.50000000  -1.00000000
   0.21361386  -0.54838060
   0.00000000   0.00000000
  -0.55437086   0.21742937
  -1.00000000   0.50000000
   1.00000000  -1.00000000
   0.64861883  -0.65494469
   0.53928924  -0.22402681
  -0.22758915   0.54537411
   0.53998849   0.21750350
   0.21123669   0.54407066
  -0.65905942   0.65306070
  -1.00000000   1.00000000
   1.00000000  -0.50000000
   1.00000000   0.00000000
  -0.50000000   1.00000000
   0.00000000   1.00000000
   1.00000000   0.50000000
   0.64673180   0.65020328
   0.50000000   1.00000000
   1.00000000   1.00000000
  -0.83061044  -0.82877684
  -0.58061044  -0.82877684
  -0.75000000  -1.00000000
  -0.83061044  -0.57877684
  -1.00000000  -0.75000000
  -0.82952971   0.82653035
  -0.82952971   0.57653035
  -1.00000000   0.75000000
  -0.57952971   0.82653035
  -0.75000000   1.00000000
   0.82336590   0.82510164
   0.57336590   0.82510164
   0.75000000   1.00000000
   0.82336590   0.57510164
   1.00000000   0.75000000
   0.82430941  -0.82747234
   0.82430941  -0.57747234
   1.00000000  -0.75000000
   0.57430941  -0.82747234
   0.75000000  -1.00000000
  -0.77718543   0.35871469
  -0.77718543   0.10871469
  -1.00000000   0.25000000
  -0.60671514   0.43524504
   0.35561834   0.77203533
   0.10561834   0.77203533
   0.25000000   1.00000000
   0.42898424   0.59713697
   0.76964462  -0.36201341
   0.76964462  -0.11201341
   1.00000000  -0.25000000
   0.59395403  -0.43948575
  -0.36513366  -0.77480994
  -0.11513366  -0.77480994
  -0.25000000  -1.00000000
  -0.44574411  -0.60358678
  -0.77687827  -0.36187990
  -0.60748871  -0.44065674
  -0.77687827  -0.11187990
  -1.00000000  -0.25000000
  -0.55406370  -0.00316522
  -0.39201193  -0.38668984
  -0.36379457   0.77268705
  -0.44332428   0.59921740
  -0.11379457   0.77268705
  -0.25000000   1.00000000
  -0.00817623   0.54472238
  -0.39098000   0.38140174
   0.76999424   0.35875175
   0.59336015   0.43385339
   0.76999424   0.10875175
   1.00000000   0.25000000
   0.53963886  -0.00326166
   0.37561259   0.38078708
   0.35680693  -0.77419030
   0.43111634  -0.60166264
   0.10680693  -0.77419030
   0.25000000  -1.00000000
  -0.00832673  -0.54900024
   0.37645155  -0.38620371
  -0.27687827  -0.11187990
  -0.11513366  -0.27480994
  -0.27718543   0.10871469
  -0.11379457   0.27268705
   0.10680693  -0.27419030
   0.26964462  -0.11201341
   0.26999424   0.10875175
   0.10561834   0.27203533
  -0.79030522  -0.91438842
  -0.70561044  -0.82877684
  -0.66530522  -0.91438842
  -0.91530522  -0.66438842
  -0.83061044  -0.70377684
  -0.91530522  -0.78938842
  -0.91476486   0.78826518
  -0.82952971   0.70153035
